id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2020-1066028";"2020-12-07";"1";"Vente";"100000.0";"24.0";"None";"RUE DU CAP ARRACHARD";"0390";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0484";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"63.0";"3.0";"S";"sols";"None";"None";"352.0";"1.077337";"49.395881";"000AD"
"2020-1065853";"2020-11-24";"1";"Vente";"182500.0";"14.0";"None";"AV ANTOINE DE ST EXUPERY";"0150";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0643";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"83.0";"5.0";"S";"sols";"None";"None";"291.0";"1.073944";"49.392295";"000AD"
"2020-1066054";"2020-11-12";"1";"Vente";"159000.0";"3.0";"None";"RUE JEAN MARIDOR";"1310";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0193";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"98.0";"5.0";"S";"sols";"None";"None";"439.0";"1.079931";"49.393116";"000AD"
"2020-1065425";"2020-10-27";"1";"Vente";"192000.0";"22.0";"None";"RUE CAP FERBER";"0400";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0430";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"63.0";"4.0";"S";"sols";"None";"None";"390.0";"1.076638";"49.395373";"000AD"
"2020-1065175";"2020-10-20";"1";"Vente";"155500.0";"22.0";"None";"RUE JEAN MARIDOR";"1310";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0175";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"77.0";"5.0";"S";"sols";"None";"None";"336.0";"1.081768";"49.393768";"000AD"
"2020-1065297";"2020-10-07";"1";"Vente";"330000.0";"26.0";"None";"RUE DU CAP ARRACHARD";"0390";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0483";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"199.0";"5.0";"S";"sols";"None";"None";"327.0";"1.077397";"49.395768";"000AD"
"2020-1064892";"2020-09-29";"1";"Vente";"160600.0";"16.0";"None";"RUE ROLAND GARROS";"2220";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0014";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"70.0";"4.0";"S";"sols";"None";"None";"310.0";"1.076465";"49.397291";"000AD"
"2020-1064477";"2020-09-24";"1";"Vente";"50000.0";"2.0";"B";"RUE HUBERT LATHAM";"1200";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0456";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"33.0";"2.0";"S";"sols";"None";"None";"178.0";"1.074257";"49.396266";"000AD"
"2020-1064742";"2020-09-21";"1";"Vente";"207650.0";"2.0";"None";"RUE JEAN ASSOLANT";"1250";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0301";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"140.0";"5.0";"S";"sols";"None";"None";"576.0";"1.075569";"49.393368";"000AD"
"2020-1064106";"2020-09-11";"1";"Vente";"237000.0";"10.0";"None";"RUE DE STOCKHOLM";"2350";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0049";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"122.0";"7.0";"S";"sols";"None";"None";"581.0";"1.082165";"49.396524";"000AD"
"2020-1064073";"2020-09-11";"1";"Vente";"79800.0";"23.0";"None";"RUE JULES VEDRINES";"1390";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0305";"None";"None";"22";"70.36";"47";"None";"60";"nan";"None";"None";"None";"None";"3";"2";"Appartement";"70.0";"4.0";"None";"None";"None";"None";"nan";"1.07683";"49.393838";"000AD"
"2020-1064073";"2020-09-11";"1";"Vente";"79800.0";"23.0";"None";"RUE JULES VEDRINES";"1390";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0305";"None";"None";"93";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"1.07683";"49.393838";"000AD"
